ID,Author,Words Count,Words Length,Words Small,Words Different,Punctuation Marks,Stopwords,Root Words,Nouns Phrases,Verbal Phrases,Noun Adj Phrases,Adj Noun Phrases,Noun Verb Phrases
15,1,17.286730339361917,4.331358442657638,0.5017515399445149,0.14567169793576903,0.13278788733718908,0.45283772981614706,0.7930008934029247,5.2019914651493595,1.492582808372282,0.5840276366592156,0.26356431619589515,0.13208697419223736
16,1,14.60031847133758,4.418014808351813,0.49838222997782383,0.1428969595618085,0.12744634699046303,0.4510124695532046,0.8005962118733413,4.351556970983722,1.2836164189667374,0.3703113941967445,0.22469922151450814,0.1070417551309271
17,1,14.097696364140994,4.303086978777021,0.5041934086703154,0.15668189156199552,0.1681989998818758,0.42672362877505216,0.8276272788124581,4.428809325562032,1.230918678878712,0.40743824590618927,0.24132667221759646,0.10741049125728559
18,1,19.73018018018018,4.4094655373165,0.5093719321476678,0.19844295792333508,0.1262528252779617,0.45323166137759413,0.781329193397411,5.824324324324325,1.899099099099099,0.5166666666666667,0.32117117117117117,0.15135135135135136
19,1,20.571382842509603,4.378837625457091,0.4968023029642885,0.19091262740216292,0.1535516999922197,0.4254259705905236,0.8304364739749475,6.382202304737516,1.6862996158770807,0.721190781049936,0.30441741357234314,0.1264404609475032
20,1,9.918790886532822,3.7449169888560383,0.5428246531726177,0.17029793040709576,0.15658403456902434,0.38032749602001364,0.8233340914259722,3.091360252650575,0.7942702458831491,0.371080532370855,0.11549740581998647,0.09316489961651252
21,1,9.973091547236034,3.6900697988151796,0.5550765440788316,0.17672590767786966,0.15135785090034606,0.4066220892720981,0.8233034195553991,3.041532611874817,0.8996782684995612,0.2898508335770693,0.12927756653992395,0.11260602515355367
22,1,9.571197411003237,3.690152155536771,0.5535080304311073,0.22797971259509722,0.13994082840236685,0.3814877430262046,0.8169907016060862,2.940129449838188,0.80542071197411,0.33940129449838186,0.13511326860841424,0.10072815533980582
23,2,19.0,4.7691001697792865,0.45161290322580644,0.4940577249575552,0.12224108658743633,0.4634974533106961,0.7724957555178268,5.451612903225806,1.7741935483870968,0.5161290322580645,0.5483870967741935,0.2903225806451613
24,2,21.866666666666667,4.692073170731708,0.47865853658536583,0.5365853658536586,0.07926829268292683,0.4573170731707317,0.774390243902439,6.933333333333334,1.8,0.9333333333333333,0.26666666666666666,0.26666666666666666
25,2,26.952380952380953,4.8021201413427566,0.46113074204946997,0.5247349823321554,0.10070671378091872,0.5070671378091873,0.7667844522968198,8.285714285714286,2.5238095238095237,0.8571428571428571,0.2857142857142857,0.23809523809523808
26,2,31.65,5.1469194312796205,0.44549763033175355,0.4913112164296998,0.07740916271721959,0.5339652448657188,0.6461295418641391,8.7,3.0,1.65,0.5,0.4
27,2,16.98941798941799,3.9361569604484585,0.5253815010900031,0.3952039862971037,0.14730613516038618,0.3805668016194332,0.8517595764559327,5.306878306878307,1.2751322751322751,0.5925925925925926,0.291005291005291,0.12169312169312169
28,2,24.3,4.788065843621399,0.44238683127572015,0.5473251028806584,0.09053497942386832,0.5267489711934157,0.6995884773662552,6.9,3.65,0.9,0.1,0.25
29,2,16.272727272727273,5.17877094972067,0.45251396648044695,0.6312849162011173,0.0893854748603352,0.43575418994413406,0.7094972067039106,4.454545454545454,1.9090909090909092,0.8181818181818182,0.18181818181818182,0.09090909090909091
30,2,13.75,4.3545454545454545,0.44545454545454544,0.7,0.08181818181818182,0.509090909090909,0.7181818181818181,4.5,1.375,0.5,0.25,0.25
31,2,11.30261348005502,4.064865522696848,0.518559084824145,0.256419617865401,0.12048192771084337,0.48971644152367044,0.7579408543263965,3.1733149931224207,1.4773039889958735,0.17744154057771663,0.06740027510316368,0.08528198074277854
32,2,11.854442344045369,4.315739116568331,0.4906713442832084,0.27284324669111787,0.1170467230106841,0.47791420826024555,0.7376813905278266,3.5727788279773156,1.4536862003780717,0.21739130434782608,0.04725897920604915,0.11909262759924386
33,2,12.28834355828221,4.2049425861208185,0.5194707938092861,0.29006490264603096,0.16575137294058911,0.5302046929605592,0.7743384922616076,3.684049079754601,1.4233128834355828,0.15337423312883436,0.10736196319018405,0.147239263803681
34,2,25.80952380952381,4.287822878228782,0.511070110701107,0.5461254612546126,0.15498154981549817,0.4483394833948339,0.8265682656826568,7.9523809523809526,3.2857142857142856,0.14285714285714285,0.2857142857142857,0.2857142857142857
35,2,11.044204322200393,4.495686204749622,0.4779863025882771,0.2727919594414302,0.14373387885795605,0.49364048741439115,0.7397491772658543,3.142436149312377,1.3025540275049117,0.24656188605108054,0.11394891944990176,0.13457760314341846
36,2,9.578754578754578,4.01414913957935,0.5292543021032505,0.3606118546845124,0.13690248565965582,0.4891013384321224,0.7353728489483747,2.937728937728938,1.2857142857142858,0.1391941391941392,0.047619047619047616,0.08058608058608059
37,2,13.52153110047847,3.9387827317763624,0.5527246992215145,0.36694975230007076,0.12845010615711253,0.42356687898089174,0.7753007784854918,4.172248803827751,0.9282296650717703,0.45454545454545453,0.19617224880382775,0.16267942583732056
38,2,5.341059602649007,4.320520768753875,0.49845009299442034,0.4228146311221327,0.25294482331060136,0.33477991320520767,0.898326100433974,1.718543046357616,0.48344370860927155,0.08940397350993377,0.033112582781456956,0.06291390728476821
39,2,7.737068965517241,3.618384401114206,0.5777158774373259,0.332033426183844,0.17548746518105848,0.34206128133704733,0.8679665738161559,2.228448275862069,0.5474137931034483,0.1939655172413793,0.03879310344827586,0.03879310344827586
40,2,17.5,3.7769722814498934,0.571002132196162,0.32878464818763325,0.11513859275053305,0.4170575692963753,0.8029850746268656,4.768656716417911,1.537313432835821,0.5074626865671642,0.35074626865671643,0.19402985074626866
41,2,9.699551569506726,4.164123901987979,0.5164123901987979,0.32038834951456313,0.12944983818770225,0.4895977808599168,0.7614424410540915,2.5650224215246635,1.0044843049327354,0.19282511210762332,0.09865470852017937,0.08968609865470852
42,2,25.5414364640884,4.738265195760329,0.4879948085658663,0.3045641358425265,0.10966904607397794,0.49405148172182567,0.7637897469175859,7.027624309392265,2.430939226519337,0.7182320441988951,0.5469613259668509,0.3149171270718232
43,2,10.013513513513514,4.073549257759784,0.49055330634278005,0.31376518218623484,0.0951417004048583,0.42375168690958165,0.7051282051282052,3.2567567567567566,1.0,0.3310810810810811,0.18243243243243243,0.08783783783783784
